,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun,ra_deg,dec_deg,mission,label,star_key
7079,8.5841822,21.4045649,332.3230715,1088.9548484,5963.0,4.438,1.44708,262.335243,-38.645969,TESS,,262.33524_-38.64597
7080,4.678059,2.2524868,14.2145991,495.2259613,3566.0,4.83519,0.426465,229.328567,-80.473345,TESS,,229.32857_-80.47334
7081,1469.8512039,2.7937261,0.052211,121.9158623,4948.0,4.60394,0.732535,234.572324,-80.803427,TESS,,234.57232_-80.80343
7082,26.4126517,24.163132,256.8541056,1021.0367587,6070.0,3.65,2.62866,49.816476,-59.400109,TESS,,49.81648_-59.40011
7083,20.0272717,23.6497441,53.3768508,689.3788995,5811.1,,1.137,93.413565,-62.219723,TESS,,93.41356_-62.21972
7084,5.1287265,3.3763609,426.7683426,951.0,6055.5,4.38,1.14,99.674204,-56.22054,TESS,,99.6742_-56.22054
7085,12.1272702,20.3161792,85.7681608,776.1600297,5682.0,4.45,0.993827,79.656888,-55.888562,TESS,,79.65689_-55.88856
7086,1.7957918,7.76436,718.524,1442.0,5658.4,,2.61,48.378728,-32.00557,TESS,,48.37873_-32.00557
7087,5.830149,2.70505,59.7261,774.0,4451.0,4.57,0.72,45.907166,-39.930776,TESS,,45.90717_-39.93078
7088,4.90038,6.56819,736.282,1451.0,6504.0,3.32,4.18,54.308702,-44.472006,TESS,,54.3087_-44.47201
7089,3.2452094,20.6894,600.388,1379.0,5928.0,,2.31,57.336855,-47.91819,TESS,,57.33686_-47.91819
7090,19.3106015,2.7470788,12.0239187,474.9318086,4444.0,4.55,0.734073,95.940941,-54.578024,TESS,,95.94094_-54.57802
7091,7.9856481,1.70724,34.6569,675.0,4444.0,4.55,0.73,95.940941,-54.578024,TESS,,95.94094_-54.57802
7092,88.9350637,12.6517291,18.0301689,525.5568469,5546.9,3.93,1.78672,92.305335,-55.403754,TESS,,92.30534_-55.40375
7093,3.7817383,12.4392846,194.0868583,951.9601792,4833.0,4.51712,0.869755,75.350678,-56.141416,TESS,,75.35068_-56.14142
7094,7.936533,7.76368,164.7586619,913.7593073,4320.0,4.57232,0.85,111.036157,-78.442588,TESS,,111.03616_-78.44259
7095,8.8073507,4.0916,220.735,1073.0,5981.0,4.49,0.99,63.032344,-12.118836,TESS,,63.03234_-12.11884
7096,7.6107227,12.4861,297.144,1156.0,6159.5,4.14,1.53,63.786841,-7.315748,TESS,,63.78684_-7.31575
7097,0.7386689,3.6178,378.381,1228.0,5100.2,,0.85,77.403593,-5.67097,TESS,,77.40359_-5.67097
7098,8.5145626,6.95626,166.575,1000.0,5920.0,4.32,1.18,78.300525,6.545915,TESS,,78.30052_6.54592
7099,12.35611,13.4341,366.445,1218.0,6794.0,4.28,1.45,74.555144,8.980825,TESS,,74.55514_8.98082
7100,0.9298045,4.60146,4136.65,2234.0,7019.0,4.19,1.65,80.455333,-36.673792,TESS,,80.45533_-36.67379
7101,7.31523,17.8813,187.784,1031.0,6251.5,4.0,1.79,78.318822,4.809898,TESS,,78.31882_4.8099
7102,12.7009,10.5402,270.518,1129.0,6092.9,3.65,1.92,75.531735,-22.711864,TESS,,75.53174_-22.71186
7103,1.79011,7.38823,1262.31,1660.0,7110.0,3.9,2.33,61.77946,-13.766859,TESS,,61.77946_-13.76686
7104,0.5875044,14.3274,31057.7,3698.0,5745.1,4.14,1.43,83.215825,-19.575073,TESS,,83.21582_-19.57507
7105,11.1178464,8.8518806,118.7684839,841.9669663,5814.9,4.4,1.06616,119.1493,-0.772849,TESS,,119.1493_-0.77285
7106,4.9857808,2.7920398,245.807602,1009.8772228,5189.0,4.33,1.06532,114.699006,-39.135518,TESS,,114.69901_-39.13552
7107,13.1660135,11.3913,134.826,949.0,6368.0,4.18,1.52,120.204125,-2.010837,TESS,,120.20412_-2.01084
7108,0.5476695,9.95459,38950.9,3913.0,8274.5,4.17,1.65,120.105441,10.343871,TESS,,120.10544_10.34387
7109,3.121181,5.74349,1102.11,1605.0,7814.0,,2.06,110.506534,10.238635,TESS,,110.50653_10.23864
7110,4.587386,10.6337,4384.23,2266.0,8388.0,4.22,1.86,121.913554,-5.770077,TESS,,121.91355_-5.77008
7111,2.4843225,12.9191,32959.2,3753.0,9855.0,4.18,2.13,114.346166,-11.151301,TESS,,114.34617_-11.1513
7112,1.4635019,4.75869,4081.06,2226.0,8035.0,4.28,1.67,113.960841,-15.499455,TESS,,113.96084_-15.49946
7113,2.302368,1.31258765,,,4720.0,4.5,0.710995,183.8462454,-6.2683289,K2,,183.84625_-6.26833
7114,2.30183,1.12,,1054.0,4616.52,4.53679,0.762602,183.8462454,-6.2683289,K2,,183.84625_-6.26833
7115,1.1947488,4.19,,,3919.0,,0.57,175.9385954,-5.8733592,K2,,175.9386_-5.87336
7116,6.178369,9.91257877,,,5015.0,4.67,0.789478,181.3718091,-5.8482738,K2,,181.37181_-5.84827
7117,6.17887,8.84,,772.0,4719.28,4.45833,0.849432,181.3718091,-5.8482738,K2,,181.37181_-5.84827
7118,1.17589,0.86,,,,,0.309,173.902664,-5.364612,K2,,173.90266_-5.36461
7119,10.6966,1.45,,,,,0.588,173.0432884,-5.2471672,K2,,173.04329_-5.24717
7120,1.5374115,45.0,,,,,1.599,174.9978388,-5.0404536,K2,,174.99784_-5.04045
7121,2.71189,4.34,,2336.0,6402.0,3.54386,3.16745,181.5936878,-4.9467043,K2,,181.59369_-4.9467
7122,18.10549,2.09985108,,,6213.0,4.32,1.224685,181.1211419,-4.8991358,K2,,181.12114_-4.89914
7123,79.9999,10.2,,,4542.0,4.747,0.508,169.1498727,-4.6564416,K2,,169.14987_-4.65644
7124,,30.0,,,,,0.707,169.1498727,-4.6564416,K2,,169.14987_-4.65644
7125,17.77297,26.44,,830.0,5847.0,4.26659,1.25428,184.1697015,-4.5603949,K2,,184.1697_-4.56039
7126,0.99656225,32.8,,,3727.0,,0.5,172.7104166,-4.5075924,K2,,172.71042_-4.50759
7127,14.912381,3.55,,,4224.0,,0.65,177.0948891,-4.1644059,K2,,177.09489_-4.16441
7128,14.9139,3.24,,,,,0.647,177.0948891,-4.1644059,K2,,177.09489_-4.16441
7129,0.57303573,3.35,,,3570.0,,0.43,174.1207146,-3.4828286,K2,,174.12071_-3.48283
7130,7.9069606,3.02,,,3772.0,,0.52,179.7058532,-3.3894613,K2,,179.70585_-3.38946
7131,7.90417,2.06,,,,,0.374,179.7058532,-3.3894613,K2,,179.70585_-3.38946
7132,1.0829614,1.56,,,3875.0,,0.56,173.2627978,-3.3887192,K2,,173.2628_-3.38872
7133,0.90552205,1.52,,,3710.0,,0.5,173.0528796,-3.370321,K2,,173.05288_-3.37032
7134,0.905655,1.57,,,,,0.576,173.0528796,-3.370321,K2,,173.05288_-3.37032
7135,2.75421,8.4,,,,,0.89,177.9464521,-3.2460183,K2,,177.94645_-3.24602
7136,2.75391,3.78,,,3918.0,4.846,0.436,177.9464521,-3.2460183,K2,,177.94645_-3.24602
7137,2.7541129,4.87,,,3834.0,,0.55,177.9464521,-3.2460183,K2,,177.94645_-3.24602
7138,10.50439,1.75,,,,,0.878,178.6905819,-3.0828192,K2,,178.69058_-3.08282
7139,1.684208,5.51,,,,,0.431,170.382257,-3.0610326,K2,,170.38226_-3.06103
7140,0.21219899,1.05,,,3468.0,,0.37,169.5971097,-2.9913978,K2,,169.59711_-2.9914
7141,0.212194,0.77,,,3299.0,5.106,0.26,169.5971097,-2.9913978,K2,,169.59711_-2.9914
7142,0.2122013,0.519,,,,,0.188,169.5971097,-2.9913978,K2,,169.59711_-2.9914
7143,1.5778643,7.55,,,4811.0,,0.73,170.1325248,-2.9026339,K2,,170.13252_-2.90263
7144,1.57771549,,,,5163.0,4.25178,1.15585,170.1325248,-2.9026339,K2,,170.13252_-2.90263
7145,1.57771549,,,,7333.0,3.83915,2.56752,170.133417,-2.8982132,K2,,170.13342_-2.89821
7146,13.0113,2.43,,713.0,5347.0,4.51267,0.880221,183.3092954,-2.844186,K2,,183.3093_-2.84419
7147,40.70206194,,,,3759.0,4.67427,0.572892,178.420349,-2.5717754,K2,,178.42035_-2.57178
7148,21.204739,9.11013939,,,5154.0,3.91,1.761722,182.2046312,-2.4646145,K2,,182.20463_-2.46461
7149,13.383629,2.87289326,,,5216.0,4.7,0.815235,184.0351247,-1.6737612,K2,,184.03512_-1.67376
7150,13.38382,2.7,,608.0,5113.71,4.73383,0.65973,184.0351247,-1.6737612,K2,,184.03512_-1.67376
7151,11.8951,,,,5040.0,,0.68,185.1812113,-1.5883337,K2,,185.18121_-1.58833
7152,40.1401,20.8,,,,,0.716,173.1750869,-1.5587834,K2,,173.17509_-1.55878
7153,7.4433,2.73,,,,,0.724,168.7367646,-1.4622181,K2,,168.73676_-1.46222
7154,2.638,2.91,,1313.0,4264.47,,,184.5853275,-1.0989451,K2,,184.58533_-1.09895
7155,27.47083,3.36,,480.0,4947.03,4.59659,0.749863,183.188479,-1.0748315,K2,,183.18848_-1.07483
7156,2.8268121,40.1,,,5736.0,,0.98,174.0440867,-0.8407078,K2,,174.04409_-0.84071
7157,4.441258,1.12422498,,,5450.0,4.54,0.833852,173.6002346,-0.3345702,K2,,173.60023_-0.33457
7158,4.4416421,1.17,,,5547.0,,0.9,173.6002346,-0.3345702,K2,,173.60023_-0.33457
7159,4.44044,1.32,,,,,1.053,173.6002346,-0.3345702,K2,,173.60023_-0.33457
7160,11.20381,2.18,,,,,1.1,170.6512345,-0.2798534,K2,,170.65123_-0.27985
7161,8.006875,2.384,,,5403.0,4.538,0.846,185.6973984,-0.1218824,K2,,185.6974_-0.12188
7162,3.3643115,85.6,,,6240.0,,1.32,168.187478,0.3478732,K2,,168.18748_0.34787
7163,13.837814,1.96,,,4535.0,,0.7,168.9366786,0.4880606,K2,,168.93668_0.48806
7164,13.8394,1.29,,,,,0.554,168.9366786,0.4880606,K2,,168.93668_0.48806
7165,7.7991586,1.57,,,4535.0,,0.7,168.9366786,0.4880606,K2,,168.93668_0.48806
7166,7.79983,1.37,,,,,0.554,168.9366786,0.4880606,K2,,168.93668_0.48806
7167,3.883,1.06,162.0,,,,0.554,168.9366786,0.4880606,K2,,168.93668_0.48806
7168,2.3330982,5.48,,,3726.0,,0.5,173.5625041,0.7138555,K2,,173.5625_0.71386
7169,2.333123,2.95,,,,,0.224,173.5625041,0.7138555,K2,,173.5625_0.71386
7170,2.33293,3.2,,,3508.0,5.062,0.224,173.5625041,0.7138555,K2,,173.5625_0.71386
7171,20.2073,2.12,,,,,0.7624,171.2596557,0.7613692,K2,,171.25966_0.76137
7172,36.7099,,,,5069.12,,5.33871,174.3144865,0.782986,K2,,174.31449_0.78299
7173,36.762337,3.44,,,4932.0,,0.75,174.3144865,0.782986,K2,,174.31449_0.78299
7174,19.565799,6.412,,,4486.0,4.652,0.854,163.715838,0.848677,K2,,163.71584_0.84868
7175,6.3991398,1.85,,,5210.0,,0.8,172.804304,0.9586366,K2,,172.8043_0.95864
7176,6.39916,1.48,,,,,0.7006,172.804304,0.9586366,K2,,172.8043_0.95864
7177,2.72273204,,,,8002.0,3.81097,2.85976,171.6509741,1.055162,K2,,171.65097_1.05516
7178,15.695142,2.028,,,4270.0,4.719,0.625,163.0590829,1.1547858,K2,,163.05908_1.15479
7179,2.48038,1.44,,,,,1.27,172.8169888,1.1908377,K2,,172.81699_1.19084
7180,1.9668579,1.51,,,5063.0,,0.77,169.1468835,1.2284084,K2,,169.14688_1.22841
7181,1.96712,1.73,,,,,0.826,169.1468835,1.2284084,K2,,169.14688_1.22841
7182,12.726743,1.91,,,4767.0,,0.73,177.9249905,1.3796544,K2,,177.92499_1.37965
7183,13.2359,2.09,,,,,0.924,177.2334424,1.4654037,K2,,177.23344_1.4654
7184,0.18746328,217.0,,,46696.0,,17.27,177.1399358,1.483155,K2,,177.13994_1.48316
7185,8.63829,6.81,,,3960.0,4.844,0.438,176.9920988,1.5102769,K2,,176.9921_1.51028
7186,8.6382631,8.53,,,3720.0,,0.5,176.9920988,1.5102769,K2,,176.9921_1.51028
7187,8.6381,15.99,,536.0,3987.0,,0.5,176.9920988,1.5102769,K2,,176.9921_1.51028
7188,8.63795,15.1,,,,,0.438,176.9920988,1.5102769,K2,,176.9921_1.51028
7189,0.4775252,20.1,,,,,0.522,174.6740618,1.690222,K2,,174.67406_1.69022
7190,44.394,4.07,,,,,0.318,177.7087476,1.6919004,K2,,177.70875_1.6919
7191,22.197992,5.34,,,3508.0,,0.4,177.7087476,1.6919004,K2,,177.70875_1.6919
7192,3.2908998,1.57,,,4671.0,,0.72,170.9344032,1.8638671,K2,,170.9344_1.86387
7193,3.29163,1.17,,,,,0.567,170.9344032,1.8638671,K2,,170.9344_1.86387
7194,2.896528,1.45,,,,,0.242,170.6789065,1.993208,K2,,170.67891_1.99321
7195,2.89607106,,,,3565.0,4.71635,0.524138,170.6789065,1.993208,K2,,170.67891_1.99321
7196,2.8964139,2.45,,,3547.0,,0.42,170.6789065,1.993208,K2,,170.67891_1.99321
7197,0.444372,1.22,,,5540.0,4.81,0.82,170.3118083,2.1443791,K2,,170.31181_2.14438
7198,0.44433632,1.01,,,5208.0,,0.8,170.3118083,2.1443791,K2,,170.31181_2.14438
7199,7.28161,1.78,,518.0,3742.0,,0.49,179.4915118,2.321497,K2,,179.49151_2.3215
7200,7.28116,1.79,,,3726.0,4.70134,0.541438,179.4915118,2.321497,K2,,179.49151_2.3215
7201,7.28131,1.9,,,3748.0,,0.51,179.4915118,2.321497,K2,,179.49151_2.3215
7202,7.28138,17.0,,,3784.0,4.883,0.399,179.4915118,2.321497,K2,,179.49151_2.3215
7203,7.28076,2.6,,,,,0.399,179.4915118,2.321497,K2,,179.49151_2.3215
7204,4.58328,2.21,,,,,0.545,167.4476762,2.3473081,K2,,167.44768_2.34731
7205,1.65336,1.51,,,,,0.545,167.4476762,2.3473081,K2,,167.44768_2.34731
7206,5.28081,10.9,,,6227.0,3.676,3.01,169.4469645,2.4560803,K2,,169.44696_2.45608
7207,5.28130579,,,,6161.41,3.65337,2.66957,169.4469645,2.4560803,K2,,169.44696_2.45608
7208,440.0,16.3,,,4600.0,,0.85,173.6964045,2.5270664,K2,,173.6964_2.52707
7209,30.0,22.8,,,3400.0,,0.89,170.1327528,2.58692,K2,,170.13275_2.58692
7210,,24.9,,,,,0.6009,170.1327528,2.58692,K2,,170.13275_2.58692
7211,7.655533,2.328,,,5114.0,4.687,0.751,166.0603718,2.6557881,K2,,166.06037_2.65579
7212,0.25967056,0.742,,,3982.0,,0.59,172.0443891,2.8267296,K2,,172.04439_2.82673
7213,0.259669,0.77,,,4340.0,4.25,0.69,172.0443891,2.8267296,K2,,172.04439_2.82673
7214,5.54583,0.441,,,,,0.34,172.0443891,2.8267296,K2,,172.04439_2.82673
7215,18.4502,2.52,,,,,0.717,171.517647,2.8867875,K2,,171.51765_2.88679
7216,35.621,1.89,,420.0,5440.0,4.512,0.898,166.8010058,3.0399357,K2,,166.80101_3.03994
7217,4.1333,1.2,,,,,0.312,177.1019945,3.0853526,K2,,177.10199_3.08535
7218,1.9611469,5.93,,,4166.0,,0.64,169.21486,3.3638919,K2,,169.21486_3.36389
7219,1.96133691104,15.86577929,533.383,1225.69,4427.0,4.22028,1.06738,169.21486,3.3638919,K2,,169.21486_3.36389
7220,40.7362,7.28,,529.0,5618.0,,0.85,175.2407614,3.6815406,K2,,175.24076_3.68154
7221,40.7302,7.8,,,5840.0,4.44,0.98,175.2407614,3.6815406,K2,,175.24076_3.68154
7222,18.10220826,,,,6141.1,3.88145,2.04778,172.3857482,3.7319788,K2,,172.38575_3.73198
7223,0.60408352,2.26,,,4331.0,,0.67,178.4363057,3.9322038,K2,,178.43631_3.9322
7224,3.52743,1.11,,,3624.0,5.014,0.257,173.8276491,3.9340165,K2,,173.82765_3.93402
7225,3.52725,1.21,,,,,0.257,173.8276491,3.9340165,K2,,173.82765_3.93402
7226,3.52674,1.32,,,3413.0,4.87298,0.350987,173.8276491,3.9340165,K2,,173.82765_3.93402
7227,3.5269024,2.98,,,4332.0,,0.67,173.8276491,3.9340165,K2,,173.82765_3.93402
7228,6340.0,12.8,,,4800.0,,0.88,179.1664861,3.9864368,K2,,179.16649_3.98644
7229,9.321691,17.325,,,5089.0,4.712,0.678,166.2565337,4.1450789,K2,,166.25653_4.14508
7230,6.662,1.59,,,,,0.483,168.9116543,4.1931655,K2,,168.91165_4.19317
7231,,35.0,,,,,1.266,168.0081427,4.9320303,K2,,168.00814_4.93203
7232,1.39533316,,,,3433.0,4.80422,0.424658,170.6976906,5.0951726,K2,,170.69769_5.09517
7233,1.3951513,0.879,,,3390.0,,0.32,170.6976906,5.0951726,K2,,170.69769_5.09517
7234,1.395336,0.76,,,,,0.28,170.6976906,5.0951726,K2,,170.69769_5.09517
7235,15.3791,1.89,,,,,0.336,174.031648,5.2521219,K2,,174.03165_5.25212
7236,33.51569,3.83,,613.0,5552.0,,0.71,175.6541539,5.8942286,K2,,175.65415_5.89423
7237,33.5116,2.89,,,,,0.875,175.6541539,5.8942286,K2,,175.65415_5.89423
7238,33.5107,2.14,,,5683.0,4.5,0.896,175.6541539,5.8942286,K2,,175.65415_5.89423
7239,33.513607,2.47313225,,,5628.0,4.57,0.857642,175.6541539,5.8942286,K2,,175.65415_5.89423
7240,33.515399,2.03,,,4222.0,,0.65,175.6541539,5.8942286,K2,,175.65415_5.89423
7241,6.97251,2.01,,,,,0.6252,168.5709572,6.0608498,K2,,168.57096_6.06085
7242,12.339133,2.59,,,4751.0,,0.73,175.206752,6.1348146,K2,,175.20675_6.13481
7243,12.3389,2.11,,,,,0.628,175.206752,6.1348146,K2,,175.20675_6.13481
7244,2.89465,1.75,,,,,0.702,176.8902497,6.2407166,K2,,176.89025_6.24072
7245,3.83794,1.51,,,,,0.809,177.987935,6.4404496,K2,,177.98794_6.44045
7246,5.24086,1.46,,,,,0.809,177.987935,6.4404496,K2,,177.98794_6.44045
7247,2790.0,12.2,,,5100.0,,0.93,170.9969231,7.1649482,K2,,170.99692_7.16495
7248,8.91058,2.8,,,,,1.028,176.6671476,7.2433545,K2,,176.66715_7.24335
7249,28.2692,3.35,,,5631.0,4.2,1.29,174.1067018,7.7529977,K2,,174.1067_7.753
7250,28.270642,2.79,,,5545.0,,0.9,174.1067018,7.7529977,K2,,174.1067_7.753
7251,28.2717,,,,5564.0,4.40705,1.02594,174.1067018,7.7529977,K2,,174.1067_7.753
7252,28.271761,2.7100633,,,5548.0,4.42,0.933556,174.1067018,7.7529977,K2,,174.1067_7.753
7253,28.2671,2.94,,,,,1.028,174.1067018,7.7529977,K2,,174.1067_7.753
7254,4.73172,1.7,,,,,1.028,174.1067018,7.7529977,K2,,174.1067_7.753
7255,0.78214992,1.29,,,5144.0,,0.79,174.9206066,7.8258194,K2,,174.92061_7.82582
7256,0.782022,1.58,,,,,0.94,174.9206066,7.8258194,K2,,174.92061_7.82582
7257,15.4769,2.89,,,,,0.66,171.3995685,7.8719192,K2,,171.39957_7.87192
7258,6.45027,2.29,,,,,0.894,170.9338271,7.9170687,K2,,170.93383_7.91707
7259,6.4498648,2.63,,,5395.0,,0.85,170.9338271,7.9170687,K2,,170.93383_7.91707
7260,3.262038,,,,10318.0,,5.27397,92.5910909,23.7941563,K2,,92.59109_23.79416
7261,4.4654,45.0,,,,,2.3,95.8635012,14.5471107,K2,,95.8635_14.54711
7262,21.140574,31.5,,,6205.0,,1.29,91.5042033,22.891765,K2,,91.5042_22.89176
7263,5.74372,,,,,,,94.535356,24.8339752,K2,,94.53536_24.83398
7264,3.2923818,19.6,,,7824.0,,1.87,95.2474442,26.1253891,K2,,95.24744_26.12539
7265,6.90487,53.0,,,6599.0,4.241,1.45,104.266253,18.62682,K2,,104.26625_18.62682
7266,6.9055211,33.6,,,6722.0,,1.89,104.266253,18.62682,K2,,104.26625_18.62682
7267,6.905053,,,,,,,104.266253,18.62682,K2,,104.26625_18.62682
7268,1.696374,35.3,,,,,1.793,103.3613273,16.8331077,K2,,103.36133_16.83311
7269,3.0459383,19.0,,,5529.0,,0.89,95.1830838,24.9042603,K2,,95.18308_24.90426
7270,3.046136,76.0,,,,,1.698,95.1830838,24.9042603,K2,,95.18308_24.90426
7271,3.04622,29.0,,,5529.0,4.5,0.89,95.1830838,24.9042603,K2,,95.18308_24.90426
7272,3.23792,,,,4500.0,4.67558,0.639668,100.3787709,20.9218836,K2,,100.37877_20.92188
7273,3.238542,1.67,,,4446.0,,0.69,100.3787709,20.9218836,K2,,100.37877_20.92188
7274,3.2367,1.58,,,4863.0,4.597,0.74,100.3787709,20.9218836,K2,,100.37877_20.92188
7275,6.2719092,60.0,,,7254.0,,1.81,93.5717918,18.6270161,K2,,93.57179_18.62702
7276,1.42636,6.66,,,,,4.28,96.352041,24.6658505,K2,,96.35204_24.66585
7277,3.979287,37.5,,,7430.0,,1.84,99.5107441,20.9392785,K2,,99.51074_20.93928
7278,2.1417519,86.2,,,6492.0,,1.59,96.5994993,27.9455981,K2,,96.5995_27.9456
7279,2.86136,,,,3697.0,4.73628,0.50129,104.3493021,19.5069285,K2,,104.3493_19.50693
7280,3.10622,,,,3636.0,4.73641,0.501135,100.404621,24.20664,K2,,100.40462_24.20664
7281,1.814553,,,,4618.0,,10.0566,99.5551497,18.2284424,K2,,99.55515_18.22844
7282,17.1541,,,,4930.0,,16.1325,93.8869534,27.4102179,K2,,93.88695_27.41022
7283,12.1507,1.48,,,,,0.83,104.3167135,20.1241138,K2,,104.31671_20.12411
7284,2.4343734,61.4,,,5568.0,,0.9,94.4496805,25.6025195,K2,,94.44968_25.60252
7285,1.8490876,17.3,,,5693.0,,0.96,97.0056091,16.3888806,K2,,97.00561_16.38888
7286,2.62077,58.0,,,6302.0,4.23,1.4,95.6412795,14.7417216,K2,,95.64128_14.74172
7287,2.620799,37.0,,,,,1.725,95.6412795,14.7417216,K2,,95.64128_14.74172
7288,2.620724,11.7,,,6013.0,,1.14,95.6412795,14.7417216,K2,,95.64128_14.74172
7289,1.3144014,2.78,,,6137.0,,1.23,91.4535759,23.4845208,K2,,91.45358_23.48452
7290,1.314437,3.09990986,,,6009.0,4.09,1.472064,91.4535759,23.4845208,K2,,91.45358_23.48452
7291,4.8045244,3.62,,,6187.0,,1.28,101.0791483,28.1135803,K2,,101.07915_28.11358
7292,6.14818,,,,6591.31,,2.29043,90.2285333,23.9387495,K2,,90.22853_23.93875
7293,1.49761,,,,,,,99.9899769,17.1809487,K2,,99.98998_17.18095
7294,6.479656,3.33165021,,,5586.0,4.5,0.921539,91.3638053,21.2560107,K2,,91.36381_21.25601
7295,6.48167,3.46,,,,,0.922,91.3638053,21.2560107,K2,,91.36381_21.25601
7296,6.4804111,3.39,,,5537.0,,0.89,91.3638053,21.2560107,K2,,91.36381_21.25601
7297,2.8445331,65.3,,,6045.0,,1.16,103.0523211,25.3390548,K2,,103.05232_25.33905
7298,0.6687,2.22,,,,,1.942,104.4368858,24.2657613,K2,,104.43689_24.26576
7299,13.3461,42.0,,,,,2.575,92.6124668,16.865197,K2,,92.61247_16.8652
7300,4.13737,24.5,,,,,1.03,98.2743565,16.8702315,K2,,98.27436_16.87023
7301,4.1376047,7.33,,,4581.0,,0.7,98.2743565,16.8702315,K2,,98.27436_16.87023
7302,2.469851,6.6,,,,,1.479,96.1610663,21.1257415,K2,,96.16107_21.12574
7303,0.689647,6.58,,,6481.0,4.0,1.08,100.4631493,27.0971763,K2,,100.46315_27.09718
7304,0.690458,,,,6912.12,,1.50882,100.4631493,27.0971763,K2,,100.46315_27.09718
7305,4.1687922,16.1,,,6005.0,,1.14,102.2013162,17.1618942,K2,,102.20132_17.16189
7306,21.17051,81.0,,,,,2.536,104.7032827,19.1929542,K2,,104.70328_19.19295
7307,5.31937553733,19.66846395,1968.9003,1698.93,6350.0,3.78918,2.36934,96.679195,25.2050015,K2,,96.6792_25.205
7308,5.319075,20.0,,,,,2.28,96.679195,25.2050015,K2,,96.6792_25.205
7309,6.6223,,,,5000.0,,5.54598,92.1512224,23.7924451,K2,,92.15122_23.79245
7310,0.5217136,452.0,,,,,11.27,92.5914383,27.4454618,K2,,92.59144_27.44546
7311,11.97495,256.0,,,5200.0,3.32,3.4,247.4260725,-29.2017505,K2,,247.42607_-29.20175
7312,11.975818,8.43,,,3320.0,,0.28,247.4260725,-29.2017505,K2,,247.42607_-29.20175
7313,5.9895,2.04,,,,,1.03,247.9793338,-29.0642073,K2,,247.97933_-29.06421
7314,28.707623,21.2,,,5838.0,,1.03,242.8978737,-28.9346559,K2,,242.89787_-28.93466
7315,15.465691,4.13,,,4989.0,,0.76,243.8422245,-28.7802178,K2,,243.84222_-28.78022
7316,15.4715,9.2,,,5791.0,4.005,1.89,243.8422245,-28.7802178,K2,,243.84222_-28.78022
7317,15.466674,16.12109089,,,5807.0,4.25,1.231429,243.8422245,-28.7802178,K2,,243.84222_-28.78022
7318,1.4556637,,,,6520.0,4.03395,1.84406,244.2208049,-28.7303903,K2,,244.2208_-28.73039
7319,1.45556515,71.0,,,,,2.043,244.2208049,-28.7303903,K2,,244.2208_-28.73039
7320,3.3262396,1.16,,,3404.0,,0.33,244.0668921,-28.6491427,K2,,244.06689_-28.64914
7321,3.32592848,,,,4017.0,,60.6949,244.0668921,-28.6491427,K2,,244.06689_-28.64914
7322,3.3255,1080.0,,,,,85.0,244.0668921,-28.6491427,K2,,244.06689_-28.64914
7323,13.1426,200.0,,,,,13.9,249.1644576,-28.4111595,K2,,249.16446_-28.41116
7324,4.4743465,3.06,,,5248.0,,0.81,249.1600007,-28.2390752,K2,,249.16_-28.23908
7325,4.474513,8.16881084,,,6081.0,3.88,2.221057,249.1600007,-28.2390752,K2,,249.16_-28.23908
7326,4.47471,22.0,,,,,2.486,249.1600007,-28.2390752,K2,,249.16_-28.23908
7327,2.1989041,46.6,,,4938.0,,0.75,245.5479136,-28.1619428,K2,,245.54791_-28.16194
7328,4.1657292,1.86,,,3442.0,,0.36,246.5591625,-27.9830801,K2,,246.55916_-27.98308
7329,0.2358684,6.1,,,,,1.792,245.3768295,-27.7061138,K2,,245.37683_-27.70611
7330,12.99109,43.0,,,,,4.5,244.6100128,-27.4570498,K2,,244.61001_-27.45705
7331,1.7359447,1.89,,,5354.0,,0.84,250.4531166,-27.3610213,K2,,250.45312_-27.36102
7332,1.8389349,0.837,,,3930.0,,0.58,243.8127455,-27.2622661,K2,,243.81275_-27.26227
7333,1.83916,0.62,,,,,0.48,243.8127455,-27.2622661,K2,,243.81275_-27.26227
7334,2.032664,1.92,,,,,0.535,247.1360171,-27.1235298,K2,,247.13602_-27.12353
7335,6.11706,1.76,,,,,0.535,247.1360171,-27.1235298,K2,,247.13602_-27.12353
7336,1.85872487,,,,6015.0,3.87316,2.01889,239.8792061,-26.604366,K2,,239.87921_-26.60437
7337,1.8590179,30.5,,,6244.0,,1.33,239.8792061,-26.604366,K2,,239.87921_-26.60437
7338,1.859017,64.0,,,6842.0,4.01,2.03,239.8792061,-26.604366,K2,,239.87921_-26.60437
7339,540.0,5.7,,,5200.0,,0.94,240.9764776,-26.5537396,K2,,240.97648_-26.55374
7340,,12.81,,,,,1.947,240.9764776,-26.5537396,K2,,240.97648_-26.55374
7341,0.8411257,0.884,,,4289.0,,0.66,244.1629354,-25.8700704,K2,,244.16294_-25.87007
7342,0.17566,3.11,,,6620.0,4.19,1.15,243.9553734,-25.8184824,K2,,243.95537_-25.81848
7343,29.33873041,,,,3171.0,4.71253,0.528528,240.6852933,-25.725743,K2,,240.68529_-25.72574
7344,1.68027,2.9,,,,,1.275,253.038729,-25.5306763,K2,,253.03873_-25.53068
7345,2.54427583,,,,8188.0,3.71913,3.23826,252.2223357,-25.5079566,K2,,252.22234_-25.50796
