koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
3.381607,0.001828,-0.001828,0.088,0.362,-0.088,7.627,0.381,-0.381,440.6,30.3,-30.3,117.25,27.79,-38.2,,,314164.85,232594.75,-187591.92,16.6,3974.0,130.0,-118.0,1.056,0.318,-0.212,59.437,14.085,-19.366,296.08136,47.275814,12.798
0.660655454,1.47e-06,-1.47e-06,1.098,0.189,-0.04,7.111,0.357,-0.357,566.9,13.6,-13.6,16.81,5.01,-2.14,,,9210.84,8092.05,-3291.3,77.7,6520.0,180.0,-270.0,4.375,0.062,-0.2,1.215,0.362,-0.155,298.13785,47.25856,15.666
145.750554,0.00357,-0.00357,0.017,0.433,-0.017,13.999,0.76,-0.76,385.6,26.2,-26.2,15.34,0.88,-4.69,,,74.07,12.64,-43.9,17.0,5096.0,59.0,-209.0,3.007,0.03,-0.03,8.038,0.461,-2.46,287.09363,47.3713,13.192
2.17813954,2.491e-05,-2.491e-05,0.054,0.404,-0.054,2.063,0.273,-0.273,28.6,3.7,-3.7,1.0,0.23,-0.26,,,4372.75,2997.89,-2205.8,9.7,6511.0,175.0,-175.0,4.003,0.234,-0.126,1.851,0.428,-0.475,288.78162,47.39735,13.422
384.09781,0.02447,-0.02447,0.016,0.419,-0.016,12.55,1.4,-1.4,100.1,13.5,-13.5,1.63,0.34,-0.51,,,2.8,1.82,-1.59,8.7,5884.0,177.0,-133.0,3.979,0.323,-0.129,1.628,0.341,-0.511,295.94016,39.849072,12.578
0.505322676,,,1.036,,,5.2727,,,77349.0,,,46.59,14.42,-5.75,,,6291.87,5921.72,-2099.15,384.6,5941.0,187.0,-208.0,4.49,0.065,-0.208,0.924,0.286,-0.114,298.89563,40.28949,14.457
333.71634048,,,0.093,,,4.8236,,,420.2,,,3.53,0.77,-1.14,,,4.05,2.69,-2.39,3.1,6045.0,181.0,-163.0,3.956,0.315,-0.126,1.719,0.372,-0.558,295.53885,40.409279,13.435
322.50741,0.02004,-0.02004,0.912,0.004,-0.64,20.688,0.992,-0.992,349.5,28.4,-28.4,2.11,0.58,-0.25,,,1.03,0.82,-0.32,13.7,5708.0,152.0,-169.0,4.465,0.078,-0.182,0.933,0.254,-0.109,298.89359,40.437752,14.013
373.8716,0.03763,-0.03763,0.246,0.223,-0.246,16.78,3.1,-3.1,382.7,42.6,-42.6,2.19,0.62,-0.55,,,1.44,1.18,-0.72,10.3,5846.0,158.0,-158.0,4.258,0.276,-0.184,1.116,0.314,-0.283,283.56866,40.865761,13.683
171.046664,0.001613,-0.001613,0.387,0.082,-0.387,2.438,0.323,-0.323,731.0,102.0,-102.0,32.31,2.3,-8.64,,,110.64,25.65,-57.6,9.8,4932.0,88.0,-137.0,2.697,0.033,-0.027,12.048,0.859,-3.223,296.42337,40.892471,12.769
0.799868354,5.97e-07,-5.97e-07,1.274,0.064,-0.055,6.613,0.156,-0.156,4928.8,26.2,-26.2,34.7,8.74,-3.73,,,2581.61,1967.48,-760.55,251.4,5568.0,166.0,-166.0,4.488,0.081,-0.161,0.882,0.222,-0.095,298.52679,40.858391,14.335
345.7671,0.03129,-0.03129,0.391,0.066,-0.391,15.38,1.2,-1.2,212.7,19.4,-19.4,2.5,0.18,-0.12,,,3.02,0.63,-0.43,12.3,5845.0,79.0,-79.0,4.024,0.025,-0.02,1.702,0.12,-0.083,282.21188,47.577,11.153
350.34114,0.01714,-0.01714,0.01,0.504,-0.01,16.97,1.1,-1.1,1363.8,98.8,-98.8,2.5,0.33,-0.19,,,0.39,0.18,-0.09,16.4,5188.0,153.0,-153.0,4.642,0.033,-0.083,0.69,0.093,-0.053,291.75497,47.549332,15.901
395.23753,0.02629,-0.02629,0.629,0.045,-0.459,18.494,0.85,-0.85,1298.0,107.0,-107.0,3.17,0.87,-0.3,,,0.61,0.5,-0.16,13.4,5648.0,169.0,-152.0,4.559,0.034,-0.184,0.841,0.233,-0.078,298.68832,47.513821,14.977
385.97241,0.0131,-0.0131,0.444,0.02,-0.444,12.167,0.929,-0.929,162.0,18.8,-18.8,1.72,0.5,-0.29,,,2.65,2.18,-1.05,10.8,6732.0,162.0,-223.0,4.271,0.12,-0.195,1.316,0.38,-0.222,287.82239,47.690208,13.161
89.667675,0.006158,-0.006158,0.324,0.139,-0.324,3.726,0.819,-0.819,1415.0,276.0,-276.0,78.77,16.8,-39.2,,,818.91,498.03,-632.05,7.0,4742.0,106.0,-118.0,2.099,0.385,-0.165,21.291,4.541,-10.595,299.40509,47.620991,12.393
321.02094,0.021,-0.021,0.295,0.159,-0.295,7.51,2.3,-2.3,592.9,81.5,-81.5,1.96,0.33,-0.25,,,0.69,0.39,-0.23,8.5,5334.0,185.0,-185.0,4.492,0.112,-0.15,0.81,0.138,-0.101,283.17575,47.401718,15.238
1.213742728,8.822e-06,-8.822e-06,0.627,0.056,-0.47,3.596,0.198,-0.198,31.7,1.9,-1.9,1.18,0.25,-0.38,,,10804.6,6649.07,-6360.33,20.3,6532.0,156.0,-195.0,3.961,0.266,-0.114,1.987,0.422,-0.633,283.66428,47.40097,13.203
366.74866,0.01903,-0.01903,0.663,0.284,-0.439,12.446,0.874,-0.874,419.1,54.9,-54.9,2.35,0.75,-0.38,,,1.48,1.44,-0.57,9.1,6136.0,190.0,-212.0,4.368,0.108,-0.201,1.087,0.347,-0.174,291.46838,47.4674,15.216
0.93374894,1.45e-05,-1.45e-05,0.457,0.028,-0.457,4.637,0.67,-0.67,226.2,40.6,-40.6,0.18,0.0,0.0,,,8.36,0.0,0.0,9.3,2661.0,0.0,0.0,5.283,0.0,0.0,0.116,0.0,0.0,292.11115,47.452293,13.81
0.734548624,5.682e-06,-5.682e-06,0.747,0.013,-0.548,2.207,0.166,-0.166,58.6,3.0,-3.0,0.84,0.26,-0.09,,,4454.22,4156.44,-1315.92,25.1,6046.0,169.0,-190.0,4.478,0.054,-0.216,1.007,0.318,-0.106,280.90179,47.526241,13.594
317.99484,0.01131,-0.01131,0.405,0.042,-0.405,7.28,1.1,-1.1,719.0,118.0,-118.0,2.22,0.58,-0.2,,,0.79,0.64,-0.2,8.4,5665.0,169.0,-169.0,4.568,0.031,-0.178,0.82,0.216,-0.072,292.96835,40.954239,15.181
432.96732,0.02819,-0.02819,0.189,0.287,-0.189,10.85,1.3,-1.3,866.0,110.0,-110.0,1.64,0.17,-0.13,,,0.12,0.05,-0.03,10.0,4403.0,131.0,-144.0,4.7,0.036,-0.049,0.576,0.061,-0.045,286.24023,41.022572,15.848
614.39054,0.01691,-0.01691,0.11,0.356,-0.11,9.312,0.856,-0.856,289.1,34.3,-34.3,2.43,0.45,-0.44,,,1.24,0.58,-0.45,10.2,6228.0,74.0,-80.0,4.193,0.149,-0.122,1.427,0.262,-0.262,292.06931,41.042858,13.541
238.561202,0.00775,-0.00775,0.732,0.201,-0.493,11.9,1.3,-1.3,260.2,19.9,-19.9,5.75,0.96,-2.41,,,24.55,12.7,-17.32,16.4,6565.0,178.0,-218.0,3.573,0.345,-0.115,3.308,0.555,-1.387,297.44507,41.010571,12.995
375.17737,0.01661,-0.01661,0.405,0.055,-0.405,20.52,1.2,-1.2,1230.0,105.0,-105.0,3.64,1.15,-0.38,,,1.15,1.11,-0.38,13.7,6089.0,193.0,-257.0,4.468,0.052,-0.208,1.024,0.324,-0.108,290.42435,41.183498,15.92
334.87402,0.02412,-0.02412,1.165,6.891,-0.331,35.42,4.1,-4.1,387.8,28.0,-28.0,47.48,8.78,-16.3,,,6.52,3.78,-4.0,19.1,6122.0,183.0,-165.0,3.811,0.293,-0.098,2.348,0.434,-0.806,284.42633,47.737759,13.381
370.2402,0.0205,-0.0205,1.239,7.056,-0.341,31.46,2.2,-2.2,1272.6,76.7,-76.7,29.24,9.23,-3.09,,,1.26,1.17,-0.39,20.5,6296.0,169.0,-226.0,4.481,0.052,-0.208,0.966,0.305,-0.102,291.29425,47.944511,15.59
1.6749812,1.798e-05,-1.798e-05,0.382,0.077,-0.382,2.707,0.411,-0.411,94.0,13.1,-13.1,79.51,10.46,-19.41,,,1540745.8,561012.86,-715515.02,8.9,3940.0,63.0,-63.0,0.76,0.137,-0.112,84.461,11.105,-20.623,293.57895,48.00602,11.709
288.678554,0.005932,-0.005932,0.717,0.25,-0.497,9.197,0.675,-0.675,242.5,25.0,-25.0,0.96,0.07,-0.09,,,0.21,0.06,-0.06,10.8,4326.0,131.0,-131.0,4.667,0.054,-0.027,0.575,0.045,-0.056,298.98932,48.077171,13.145
307.94735718,0.02778,-0.02778,0.966,6.793,-0.293,15.0,4.4,-4.4,11296.0,963.0,-963.0,76.66,47.57,-25.6,,,13.83,27.06,-8.26,16.5,4878.0,147.0,-117.0,3.08,0.413,-0.413,4.461,2.768,-1.49,297.23099,48.223919,14.092
264.63654,0.01671,-0.01671,1.247,6.842,-0.188,42.77,3.3,-3.3,431.8,21.1,-21.1,42.55,7.17,-6.43,,,4.75,2.02,-1.5,28.2,6564.0,72.0,-85.0,4.198,0.126,-0.115,1.461,0.246,-0.221,293.60757,48.658379,13.328
375.408923,0.009458,-0.009458,0.529,0.023,-0.441,11.438,0.401,-0.401,87.3,6.4,-6.4,4.48,0.41,-2.47,,,128.15,39.46,-107.31,15.3,11357.0,265.0,-575.0,3.667,0.495,-0.055,4.528,0.417,-2.502,284.34103,47.55378,10.25
2.17812769,1.686e-05,-1.686e-05,0.533,0.063,-0.438,1.645,0.209,-0.209,61.7,7.3,-7.3,0.78,0.24,-0.08,,,963.16,884.0,-287.41,10.4,6014.0,162.0,-198.0,4.494,0.054,-0.216,0.958,0.3,-0.1,288.61859,47.557201,14.358
0.93378068,1.56e-05,-1.56e-05,0.251,0.224,-0.251,3.706,0.449,-0.449,72.7,9.9,-9.9,0.63,0.06,-0.05,,,985.2,352.16,-227.06,9.2,4938.0,148.0,-148.0,4.601,0.022,-0.067,0.753,0.074,-0.051,292.0274,47.509682,15.89
0.93373895,2.659e-05,-2.659e-05,0.259,0.226,-0.259,4.156,0.515,-0.515,39.6,4.7,-4.7,0.64,0.21,-0.07,,,3723.37,3729.13,-1153.35,10.5,6223.0,188.0,-206.0,4.459,0.056,-0.224,1.006,0.335,-0.112,292.13193,47.56374,15.194
0.93373718,1.202e-05,-1.202e-05,0.29,0.167,-0.29,2.582,0.321,-0.321,18.9,2.9,-2.9,0.48,0.14,-0.06,,,4570.22,3788.06,-1414.86,8.4,6367.0,141.0,-188.0,4.419,0.062,-0.188,1.087,0.32,-0.128,292.15488,47.562019,13.685
213.201978,0.006632,-0.006632,0.214,0.241,-0.214,15.396,0.839,-0.839,696.9,62.1,-62.1,1.91,0.08,-0.16,,,0.56,0.13,-0.14,12.9,4594.0,138.0,-138.0,4.557,0.06,-0.02,0.752,0.031,-0.062,290.2196,41.246811,15.599
77.773042,0.001091,-0.001091,0.558,0.412,-0.349,2.285,0.391,-0.391,432.6,72.4,-72.4,15.03,3.13,-0.52,,,196.5,109.88,-19.91,7.7,4763.0,79.0,-43.0,2.685,0.03,-0.03,7.068,1.472,-0.245,290.71783,41.247318,12.393
381.782641,0.007263,-0.007263,1.204,7.005,-0.048,4.52,1.1,-1.1,367.6,60.1,-60.1,55.75,10.56,-21.13,,,5.12,3.03,-3.35,8.6,6056.0,183.0,-165.0,3.816,0.3,-0.1,2.29,0.434,-0.868,292.19037,41.31144,12.428
354.7897,0.134,-0.134,0.449,0.02,-0.449,12.62,7.7,-7.7,81.0,10.5,-10.5,0.47,0.04,-0.07,,,0.08,0.02,-0.03,9.2,3778.0,76.0,-83.0,4.742,0.071,-0.038,0.515,0.048,-0.071,293.96423,41.318802,10.067
235.544698,0.008229,-0.008229,0.005,0.453,-0.005,8.93,0.825,-0.825,299.3,35.9,-35.9,2.13,0.55,-0.55,,,2.36,1.84,-1.21,9.2,5533.0,166.0,-166.0,4.244,0.22,-0.16,1.255,0.325,-0.325,284.93216,41.45401,14.489
115.28415,0.03739,-0.03739,0.39,0.044,-0.39,11.39,7.6,-7.6,415.1,41.3,-41.3,2.05,0.0,0.0,,,4.63,0.0,0.0,9.5,5780.0,,,4.438,,,1.0,,,298.18619,48.685757,13.652
423.73074,0.05731,-0.05731,0.37,0.114,-0.364,19.4,2.0,-2.0,834.9,92.7,-92.7,2.48,0.81,-0.29,,,0.6,0.72,-0.25,12.1,5743.0,330.0,-403.0,4.553,0.05,-0.2,0.853,0.278,-0.099,284.29269,48.704021,15.969
677.56282,0.03286,-0.03286,0.537,0.438,-0.323,10.53,2.4,-2.4,631.0,119.0,-119.0,2.24,0.51,-0.27,,,0.31,0.22,-0.1,8.5,5511.0,166.0,-166.0,4.477,0.096,-0.144,0.872,0.196,-0.105,290.47623,49.20261,15.721
371.21205,0.02212,-0.02212,0.357,0.116,-0.357,19.95,1.6,-1.6,719.9,68.1,-68.1,2.55,0.81,-0.28,,,1.07,1.01,-0.35,12.9,6106.0,191.0,-233.0,4.497,0.054,-0.216,0.94,0.295,-0.105,288.81409,49.35561,15.402
190.783023,0.005017,-0.005017,0.088,0.384,-0.088,4.069,0.42,-0.42,1385.0,177.0,-177.0,71.66,2.88,-25.96,,,226.51,38.74,-154.58,9.5,5013.0,100.0,-301.0,2.394,0.039,-0.024,19.813,0.797,-7.176,292.73511,49.330639,13.716
0.85581563,,,,,,10.27,,,,,,,,,,,,,,,,,,,,,,,,288.49582,47.640781,16.951
0.9337491,1.467e-05,-1.467e-05,0.084,0.398,-0.084,3.842,0.288,-0.288,98.1,9.4,-9.4,0.79,0.2,-0.06,,,1809.26,1416.75,-482.6,12.6,5628.0,186.0,-186.0,4.575,0.04,-0.16,0.808,0.203,-0.068,292.08099,47.613461,15.958
0.93374417,1.11e-05,-1.11e-05,0.277,0.189,-0.277,3.385,0.394,-0.394,31.3,4.0,-4.0,0.64,0.22,-0.07,,,4835.58,4769.19,-1525.73,9.9,6363.0,153.0,-211.0,4.399,0.07,-0.21,1.131,0.389,-0.13,292.12277,47.646069,14.616
0.93374635,1.436e-05,-1.436e-05,0.096,0.394,-0.096,3.074,0.692,-0.692,34.3,7.2,-7.2,0.63,0.18,-0.11,,,3029.67,2555.63,-1191.78,7.3,5593.0,166.0,-166.0,4.349,0.144,-0.192,1.094,0.307,-0.189,292.12784,47.614342,14.901
0.9337465,1.477e-05,-1.477e-05,0.167,0.282,-0.167,3.629,0.324,-0.324,49.9,5.2,-5.2,0.63,0.19,-0.06,,,2852.33,2737.51,-889.17,11.6,6102.0,214.0,-235.0,4.528,0.05,-0.2,0.887,0.272,-0.091,292.14102,47.62624,15.024
0.93371631,1.656e-05,-1.656e-05,0.401,0.089,-0.401,4.344,0.421,-0.421,61.3,7.5,-7.5,0.7,0.19,-0.06,,,2180.39,1781.13,-573.21,10.3,5734.0,156.0,-173.0,4.538,0.034,-0.184,0.883,0.245,-0.077,292.20523,47.6483,15.824
260.02265,0.004021,-0.004021,0.842,0.078,-0.575,12.009,0.436,-0.436,2060.7,90.5,-90.5,3.13,0.29,-0.16,,,0.53,0.18,-0.11,25.7,5250.0,157.0,-141.0,4.684,0.032,-0.056,0.608,0.057,-0.031,290.51993,41.46513,14.288
443.66,0.1137,-0.1137,1.194,6.731,-0.166,7.99,3.4,-3.4,360.7,89.3,-89.3,33.2,6.72,-7.39,,,2.85,1.73,-1.35,6.3,6743.0,183.0,-224.0,4.144,0.198,-0.132,1.433,0.29,-0.319,298.46213,41.5256,11.765
366.28999,0.0111,-0.0111,0.654,0.282,-0.445,10.869,0.603,-0.603,2568.0,246.0,-246.0,68.39,2.74,-26.06,,,46.47,5.81,-30.42,11.9,5083.0,50.0,-130.0,2.708,0.033,-0.027,12.868,0.516,-4.903,292.32611,41.671761,10.664
72.6549842,0.000512,-0.000512,1.141,7.133,-0.12,5.503,0.274,-0.274,389.3,20.3,-20.3,34.52,6.43,-11.03,,,56.33,31.17,-33.23,22.1,6793.0,170.0,-204.0,3.926,0.292,-0.097,1.96,0.365,-0.626,294.42145,41.8969,13.492
379.42818,0.04297,-0.04297,0.006,0.424,-0.006,11.24,1.3,-1.3,403.9,43.8,-43.8,1.89,0.59,-0.19,,,0.95,0.86,-0.27,11.1,5947.0,160.0,-178.0,4.487,0.054,-0.216,0.945,0.294,-0.098,289.98419,41.918591,13.782
103.039788,0.00338,-0.00338,0.039,0.448,-0.039,14.197,0.682,-0.682,1370.0,101.0,-101.0,2.05,0.1,-0.25,,,0.46,0.12,-0.15,15.9,3749.0,117.0,-143.0,4.674,0.072,-0.022,0.581,0.03,-0.07,291.52393,41.94294,15.084
371.90464,0.02426,-0.02426,0.922,0.007,-0.646,25.36,1.3,-1.3,519.1,40.7,-40.7,2.88,0.94,-0.31,,,1.28,1.27,-0.41,14.4,6164.0,193.0,-236.0,4.446,0.056,-0.21,1.045,0.341,-0.114,288.72406,49.466091,15.155
362.85801,0.03497,-0.03497,0.626,0.344,-0.409,17.03,2.8,-2.8,151.6,19.4,-19.4,1.9,0.55,-0.45,,,3.66,3.03,-1.82,10.1,6740.0,163.0,-245.0,4.165,0.204,-0.167,1.471,0.425,-0.348,291.34402,49.577091,13.503
384.558321,0.005443,-0.005443,0.947,0.012,-0.662,4.76,0.337,-0.337,1330.0,150.0,-150.0,14.33,6.46,-5.28,,,5.03,6.7,-3.2,10.1,5078.0,132.0,-112.0,3.479,0.352,-0.288,3.0,1.352,-1.106,284.10953,49.733379,13.822
397.72733,0.02776,-0.02776,0.013,0.438,-0.013,11.683,0.955,-0.955,232.8,30.3,-30.3,1.48,0.46,-0.15,,,0.97,0.89,-0.29,9.0,6032.0,180.0,-198.0,4.485,0.05,-0.213,0.973,0.3,-0.1,290.60349,49.99242,14.209
504.88419,0.02102,-0.02102,1.26,6.912,-0.128,20.18,1.7,-1.7,5058.0,396.0,-396.0,25.19,2.0,-2.23,,,0.14,0.05,-0.03,15.9,4559.0,143.0,-143.0,4.612,0.056,-0.024,0.655,0.052,-0.058,285.73474,50.124962,15.588
384.92275,0.03977,-0.03977,0.288,0.131,-0.288,9.98,2.6,-2.6,184.8,30.3,-30.3,1.64,0.49,-0.5,,,1.87,1.74,-1.07,7.2,6070.0,199.0,-199.0,4.186,0.351,-0.189,1.191,0.359,-0.359,293.96844,50.178219,13.889
0.93376131,1.429e-05,-1.429e-05,0.312,0.167,-0.312,3.747,0.452,-0.452,55.6,6.7,-6.7,0.61,0.14,-0.05,,,1891.81,1305.24,-449.54,10.5,5665.0,152.0,-152.0,4.568,0.04,-0.16,0.82,0.191,-0.064,292.22083,47.635689,15.529
0.93377253,1.207e-05,-1.207e-05,0.004,0.455,-0.004,2.544,0.335,-0.335,30.0,4.2,-4.2,0.43,0.09,-0.04,,,1734.32,1032.96,-452.78,8.4,5595.0,152.0,-152.0,4.581,0.036,-0.135,0.796,0.157,-0.073,292.24588,47.63343,14.644
0.93376021,1.333e-05,-1.333e-05,0.297,0.176,-0.297,3.182,0.36,-0.36,56.5,7.3,-7.3,0.4,0.02,-0.02,,,253.97,32.47,-34.58,9.5,3885.0,50.0,-46.0,4.71,0.028,-0.016,0.54,0.019,-0.026,292.17847,47.750751,15.446
0.93372008,1.262e-05,-1.262e-05,0.413,0.053,-0.413,2.591,0.394,-0.394,17.0,2.8,-2.8,0.41,0.13,-0.04,,,3704.01,3308.99,-1133.17,7.9,6221.0,169.0,-206.0,4.452,0.067,-0.216,0.983,0.299,-0.107,292.18378,47.722832,13.793
0.93373591,1.344e-05,-1.344e-05,0.21,0.269,-0.21,4.517,0.363,-0.363,35.1,4.3,-4.3,0.57,0.17,-0.07,,,3116.05,2800.26,-1016.28,10.8,6028.0,163.0,-199.0,4.47,0.067,-0.202,0.95,0.291,-0.116,292.19623,47.76659,14.92
0.93374911,1.745e-05,-1.745e-05,0.505,0.005,-0.471,3.504,0.432,-0.432,57.8,8.7,-8.7,0.66,0.19,-0.06,,,2442.7,1992.85,-660.15,8.4,5978.0,161.0,-179.0,4.554,0.036,-0.192,0.846,0.235,-0.078,292.2276,47.746262,15.767
0.93372261,2.051e-05,-2.051e-05,0.534,0.458,-0.314,3.052,0.85,-0.85,31.2,5.1,-5.1,0.59,0.17,-0.08,,,3430.76,2967.19,-1109.12,8.2,5984.0,161.0,-179.0,4.419,0.087,-0.203,1.017,0.3,-0.128,292.31165,47.72583,14.862
312.61007,0.01167,-0.01167,0.601,0.003,-0.5,14.85,1.1,-1.1,438.7,42.1,-42.1,2.01,0.48,-0.19,,,1.05,0.71,-0.29,11.9,5818.0,140.0,-175.0,4.523,0.042,-0.168,0.925,0.217,-0.087,290.08203,42.071129,14.728
429.60143,0.01792,-0.01792,0.025,0.436,-0.025,18.11,1.0,-1.0,1001.4,87.9,-87.9,2.74,0.69,-0.3,,,0.58,0.45,-0.17,12.2,5587.0,166.0,-166.0,4.502,0.069,-0.173,0.877,0.222,-0.095,289.96942,42.138859,15.596
499.88159,0.03124,-0.03124,0.671,0.268,-0.45,13.39,4.8,-4.8,184.4,21.3,-21.3,2.61,0.59,-0.73,,,3.07,2.01,-1.63,12.4,6486.0,155.0,-175.0,3.992,0.247,-0.133,1.812,0.411,-0.503,286.08136,42.30574,12.968
197.37704,0.01217,-0.01217,1.277,6.964,-0.201,18.71,1.5,-1.5,226.2,17.8,-17.8,84.37,23.58,-28.8,,,104.45,83.71,-66.79,15.1,10974.0,266.0,-495.0,4.041,0.258,-0.172,2.677,0.748,-0.914,286.91888,42.306129,10.734
1.65746034,2.878e-05,-2.878e-05,0.193,0.254,-0.193,4.572,0.785,-0.785,22.9,3.6,-3.6,0.54,0.15,-0.1,,,1808.13,1507.96,-768.96,9.1,5860.0,158.0,-193.0,4.326,0.153,-0.187,1.13,0.321,-0.214,297.92798,42.310829,13.869
0.566799395,1.152e-06,-1.152e-06,0.042,0.455,-0.042,1.5368,0.0614,-0.0614,231.2,8.4,-8.4,1.65,0.53,-0.18,,,8550.93,8184.99,-2725.67,33.7,6322.0,175.0,-241.0,4.426,0.065,-0.208,1.075,0.349,-0.116,293.26727,42.42807,15.557
203.8406,0.01782,-0.01782,0.04,0.415,-0.04,9.33,1.7,-1.7,227.4,37.1,-37.1,2.41,0.93,-1.13,,,5.21,6.17,-3.89,8.6,5548.0,183.0,-133.0,3.97,0.532,-0.228,1.616,0.623,-0.761,287.24051,42.573139,13.499
14.395425,0.0005978,-0.0005978,0.398,0.052,-0.398,5.12,1.1,-1.1,115.4,14.5,-14.5,0.85,0.21,-0.07,,,48.08,35.38,-11.85,9.4,5715.0,154.0,-154.0,4.586,0.042,-0.168,0.782,0.195,-0.065,291.48068,50.47366,13.686
231.157554,0.004933,-0.004933,0.749,0.204,-0.5,8.489,0.387,-0.387,845.6,55.2,-55.2,37.37,0.76,-13.55,,,91.65,13.52,-63.12,17.4,5386.0,133.0,-347.0,2.78,0.03,-0.03,11.839,0.239,-4.293,295.39795,50.539268,13.451
495.06538,0.03719,-0.03719,0.341,0.123,-0.341,21.09,2.6,-2.6,417.0,37.1,-37.1,2.0,0.62,-0.21,,,0.74,0.68,-0.22,13.2,6075.0,180.0,-198.0,4.486,0.05,-0.2,0.969,0.3,-0.1,296.65671,50.68721,14.116
595.78152,0.03389,-0.03389,0.164,0.283,-0.164,15.97,1.2,-1.2,84.9,9.5,-9.5,1.18,0.24,-0.34,,,0.85,0.53,-0.46,10.6,5618.0,154.0,-126.0,4.155,0.286,-0.132,1.288,0.271,-0.372,288.19321,50.921619,11.446
365.709623,0.009703,-0.009703,0.338,0.127,-0.338,13.553,0.774,-0.774,1033.4,81.1,-81.1,26.93,4.27,-2.3,,,31.42,14.69,-7.68,15.1,4787.0,108.0,-120.0,2.629,0.03,-0.033,8.522,1.352,-0.728,288.81714,51.592911,13.888
655.25732,0.03898,-0.03898,0.141,0.316,-0.141,20.05,1.7,-1.7,268.2,27.4,-27.4,1.56,0.44,-0.16,,,0.62,0.5,-0.18,11.5,6420.0,154.0,-192.0,4.492,0.05,-0.2,0.941,0.272,-0.091,289.52121,51.57468,13.892
0.573762943,6.951e-06,-6.951e-06,0.13,0.347,-0.13,2.196,0.387,-0.387,48.3,7.8,-7.8,0.39,0.03,-0.02,,,1331.17,398.19,-320.43,8.5,4891.0,161.0,-161.0,4.683,0.052,-0.032,0.571,0.039,-0.039,297.1684,47.821129,14.028
1.072934147,1.45e-07,-1.45e-07,1.009,0.016,-0.019,4.50475,0.00753,-0.00753,96883.0,123.0,-123.0,81.42,28.12,-14.06,,,9590.04,10099.03,-4200.19,949.0,7031.0,225.0,-338.0,4.222,0.105,-0.21,1.523,0.526,-0.263,297.74243,47.891682,13.96
2.61854596,6.24e-05,-6.24e-05,0.033,0.432,-0.033,4.866,0.718,-0.718,19.7,3.1,-3.1,1.18,0.21,-0.51,,,3846.53,2226.39,-2719.71,8.1,5657.0,172.0,-154.0,3.721,0.322,-0.115,2.682,0.492,-1.148,299.06802,47.920029,13.133
13.667809025,,,0.212,,,2.7993,,,127.7,,,0.91,0.23,-0.08,,,58.32,43.0,-14.91,2.6,5796.0,155.0,-155.0,4.556,0.044,-0.176,0.807,0.202,-0.072,291.47424,48.026958,14.812
1.105123883,7.182e-06,-7.182e-06,0.685,0.253,-0.444,3.001,0.161,-0.161,66.7,3.8,-3.8,0.83,0.26,-0.08,,,2235.64,2028.03,-662.33,20.7,5883.0,158.0,-193.0,4.476,0.067,-0.202,0.959,0.297,-0.099,293.76025,48.145248,14.512
381.85852,0.01402,-0.01402,0.024,0.445,-0.024,16.121,0.836,-0.836,362.9,26.8,-26.8,8.3,1.11,-0.56,,,9.93,4.02,-1.95,16.0,4959.0,111.0,,3.155,0.03,-0.03,4.486,0.601,-0.3,296.18787,42.57666,12.883
455.77076435,,,0.802,,,5.1149,,,341.1,,,5.34,0.96,-1.78,,,7.28,4.02,-4.48,11.6,6785.0,190.0,-238.0,3.788,0.285,-0.095,2.623,0.471,-0.875,297.0069,42.597229,12.389
212.760495,0.004225,-0.004225,0.036,0.427,-0.036,3.703,0.436,-0.436,195.8,25.4,-25.4,2.8,0.64,-0.63,,,13.13,8.95,-6.32,9.2,7021.0,197.0,-246.0,4.031,0.171,-0.14,1.976,0.448,-0.448,288.08237,42.636909,12.946
73.836858,0.002898,-0.002898,0.8,0.074,-0.542,19.722,0.838,-0.838,231.2,20.7,-20.7,25.09,1.17,-6.64,,,403.37,60.07,-212.02,13.1,4769.0,57.0,-154.0,2.583,0.033,-0.027,14.706,0.687,-3.89,291.55719,42.694649,10.996
160.243128,0.002497,-0.002497,0.258,0.202,-0.258,5.393,0.353,-0.353,556.4,60.9,-60.9,15.72,0.73,-4.12,,,52.5,8.41,-27.63,10.2,5128.0,75.0,-175.0,3.091,0.033,-0.027,6.775,0.314,-1.777,286.72119,42.778511,14.859
402.41511,0.01152,-0.01152,0.281,0.172,-0.281,5.156,0.368,-0.368,780.6,76.9,-76.9,2.52,0.78,-0.2,,,0.96,0.88,-0.23,9.5,6251.0,169.0,-187.0,4.53,0.039,-0.221,0.889,0.277,-0.069,292.04956,42.870251,12.987
369.28177,0.02512,-0.02512,1.297,6.745,-0.139,26.96,2.8,-2.8,1017.7,97.1,-97.1,34.25,10.7,-3.57,,,0.93,0.84,-0.28,13.0,5900.0,158.0,-193.0,4.509,0.039,-0.221,0.951,0.297,-0.099,283.32138,42.939289,15.478
